report_date,region,country,location_name,post_emergency,refugee_pop,persons_per_tap,liters_person_day,safe_water_perc,persons_per_shower,persons_per_toilet,toilets_per_HH_percentage,persons_per_hygiene_promoter
2020-09,Sub-Saharan Africa,Uganda,Nakivale,Post-emergency,116899,775,14,0,9,6,76,371
2020-09,Sub-Saharan Africa,Uganda,Oruchinga,Post-emergency,8027,617,22,83,6,5,100,107
2020-09,Sub-Saharan Africa,Uganda,Rhino Camp,Post-emergency,NA,357,NA,NA,0,0,NA,0
2020-09,Sub-Saharan Africa,Zambia,Mantapala,Post-emergency,15058,47,30,0,4,5,78,501
2020-09,Sub-Saharan Africa,Zimbabwe,Tongogara,Post-emergency,NA,151,NA,NA,NA,0,100,0
2020-08,Northern Africa,Algeria,Auserd,Post-emergency,18638,61,16,100,4,5,94,1242
2020-08,Northern Africa,Algeria,Boujdour,Post-emergency,9601,NA,21,100,4,5,94,960
2020-08,Northern Africa,Algeria,Dakhla,Post-emergency,10870,49,42,100,4,5,98,724
2020-08,Northern Africa,Algeria,Layounne,Post-emergency,25503,NA,12,67,5,5,88,1700
2020-08,Northern Africa,Algeria,Smara,Post-emergency,25389,98,22,100,5,5,87,1493
2020-08,Sub-Saharan Africa,Angola,Lovua settlement,Post-emergency,6361,343,28,0,9,6,61,302
2020-08,Sub-Saharan Africa,Burkina Faso,Mentao,Post-emergency,5438,54,24,97,55,28,9,1812
2020-08,Sub-Saharan Africa,Cameroon,Borgop,Post-emergency,12299,NA,16,100,15,15,NA,307
2020-08,Sub-Saharan Africa,Cameroon,Gado,Post-emergency,26573,145,15,97,38,26,1,501
2020-08,Sub-Saharan Africa,Cameroon,Lolo,Post-emergency,12251,150,15,100,29,23,2,395
2020-08,Sub-Saharan Africa,Cameroon,Mbile,Post-emergency,13241,NA,12,100,38,24,2,472
2020-08,Sub-Saharan Africa,Cameroon,Minawao,Post-emergency,67726,1231,12,NA,25,24,15,825
2020-08,Sub-Saharan Africa,Cameroon,Ngam,Post-emergency,6667,160,18,0,16,12,1,190
2020-08,Sub-Saharan Africa,Chad,Amboko,Post-emergency,9819,NA,28,NA,21,21,19,9819
2020-08,Sub-Saharan Africa,Chad,Amnabak,Post-emergency,26720,270,9,100,36,32,11,2672
2020-08,Sub-Saharan Africa,Chad,Beakoro,Post-emergency,227,NA,49,NA,18,19,22,NA
2020-08,Sub-Saharan Africa,Chad,Bekan,Post-emergency,3093,NA,56,NA,162,107,3,NA
2020-08,Sub-Saharan Africa,Chad,Belom,Post-emergency,21667,NA,28,NA,144,24,3,10833
2020-08,Sub-Saharan Africa,Chad,Bredjing,Post-emergency,47849,121,15,97,NA,9,45,4784
2020-08,Sub-Saharan Africa,Chad,Dar Es Salam,Post-emergency,15190,25,18,0,9,13,26,421
2020-08,Sub-Saharan Africa,Chad,Dembo,Post-emergency,2928,NA,26,NA,97,65,4,2928
2020-08,Sub-Saharan Africa,Chad,Diba,Post-emergency,3838,NA,16,NA,85,72,3,NA
2020-08,Sub-Saharan Africa,Chad,Dilingala,Post-emergency,2301,NA,20,NA,40,28,9,2301
2020-08,Sub-Saharan Africa,Chad,Djabal,Post-emergency,18400,61,22,95,7,7,54,6133
2020-08,Sub-Saharan Africa,Chad,Doholo,Post-emergency,6055,NA,33,NA,15,15,22,3027
2020-08,Sub-Saharan Africa,Chad,Dosseye,Post-emergency,13882,NA,38,NA,7,8,53,4627
2020-08,Sub-Saharan Africa,Chad,Farchana,Post-emergency,29843,118,13,96,NA,9,47,5968
2020-08,Sub-Saharan Africa,Chad,Gaga,Post-emergency,25606,99,14,95,NA,12,37,5121
2020-08,Sub-Saharan Africa,Chad,Gon,Post-emergency,2490,NA,18,NA,75,55,5,2490
2020-08,Sub-Saharan Africa,Chad,Gondje,Post-emergency,7980,NA,37,NA,47,42,9,7980
2020-08,Sub-Saharan Africa,Chad,Goz Amer,Post-emergency,30149,NA,20,NA,7,14,25,7537
2020-08,Sub-Saharan Africa,Chad,Iridimi,Post-emergency,22860,369,11,100,16,15,28,2286
2020-08,Sub-Saharan Africa,Chad,Kerfi,Post-emergency,1536,NA,32,NA,6,8,65,1536
2020-08,Sub-Saharan Africa,Chad,Kouchaguine-Moura,Post-emergency,6184,41,34,98,14,14,NA,773
2020-08,Sub-Saharan Africa,Chad,Kounoungou,Post-emergency,22341,85,13,100,19,18,22,2234
2020-08,Sub-Saharan Africa,Chad,Mile,Post-emergency,23227,108,15,100,18,17,23,2322
2020-08,Sub-Saharan Africa,Chad,Moyo,Post-emergency,8040,NA,42,NA,44,36,8,4020
2020-08,Sub-Saharan Africa,Chad,Oure Cassoni,Post-emergency,33927,209,4,100,12,11,31,3392
2020-08,Sub-Saharan Africa,Chad,Silambi,Post-emergency,646,NA,49,NA,28,21,13,646
2020-08,Sub-Saharan Africa,Chad,Touloum,Post-emergency,29798,106,11,100,24,52,7,2979
2020-08,Sub-Saharan Africa,Chad,Treguine,Post-emergency,25567,64,16,97,NA,8,51,4261
2020-08,Sub-Saharan Africa,Democratic Republic of the Congo,Boyabu,Post-emergency,15340,NA,21,100,32,21,17,2556
2020-08,Sub-Saharan Africa,Democratic Republic of the Congo,Inke,Post-emergency,18650,NA,17,76,61,33,12,3108
2020-08,Sub-Saharan Africa,Democratic Republic of the Congo,Mole,Post-emergency,15636,0,12,100,32,24,16,2606
2020-08,Sub-Saharan Africa,Ethiopia,Buramino,Post-emergency,33692,104,15,100,58,34,16,238
2020-08,Sub-Saharan Africa,Ethiopia,Dollo Ado Transit Centre,Emergency,0,NA,NA,NA,0,0,NA,NA
2020-08,Sub-Saharan Africa,Ethiopia,Fugnido,Post-emergency,43719,74,19,100,40,12,41,993
2020-08,Sub-Saharan Africa,Ethiopia,Fugnido 2,Post-emergency,9424,48,21,100,18,12,40,1047
2020-08,Sub-Saharan Africa,Ethiopia,Hilaweyn,Post-emergency,35881,121,19,100,60,47,12,358
2020-08,Sub-Saharan Africa,Ethiopia,Jewi,Post-emergency,59220,123,16,100,29,17,32,987
2020-08,Sub-Saharan Africa,Ethiopia,Kobe,Post-emergency,30940,111,25,100,36,20,19,200
2020-08,Sub-Saharan Africa,Ethiopia,Kule,Post-emergency,45815,141,18,100,91,17,29,532
2020-08,Sub-Saharan Africa,Ethiopia,Melkadida,Post-emergency,34688,85,20,100,48,25,15,223
2020-08,Sub-Saharan Africa,Ethiopia,Nguenyyiel,Post-emergency,83988,140,19,100,15,15,32,1024
2020-08,Sub-Saharan Africa,Ethiopia,Okugo,Post-emergency,11858,96,20,100,NA,13,19,539
2020-08,Sub-Saharan Africa,Ethiopia,Tierkidi,Post-emergency,65260,209,17,100,274,27,17,1069
2020-08,Sub-Saharan Africa,Ghana,Ampain,Post-emergency,3265,39,22,100,34,23,NA,192
2020-08,Sub-Saharan Africa,Ghana,Egyeikrom,Post-emergency,1415,79,57,NA,13,13,NA,108
2020-08,Sub-Saharan Africa,Ghana,Fetentaa,Post-emergency,965,62,17,25,27,10,2,96
2020-08,Sub-Saharan Africa,Ghana,Krisan,Post-emergency,675,71,22,67,1,11,NA,96
2020-08,Western Asia,Iraq,Arbat,Post-emergency,9001,4,162,100,4,4,100,NA
2020-08,Western Asia,Iraq,Basirma,Post-emergency,2557,6,115,100,5,5,100,852
2020-08,Western Asia,Iraq,Kawergosk,Post-emergency,7721,5,218,100,5,5,100,965
2020-08,Western Asia,Iraq,Qushtapa,Post-emergency,8233,5,115,100,5,5,100,1029
2020-08,Sub-Saharan Africa,Kenya,Dagahaley,Post-emergency,79052,94,29,100,NA,7,77,1882
2020-08,Sub-Saharan Africa,Kenya,Hagadera,Post-emergency,82443,99,27,100,NA,5,88,1962
2020-08,Sub-Saharan Africa,Kenya,Ifo,Post-emergency,74776,65,35,100,NA,7,74,1780
2020-08,Sub-Saharan Africa,Malawi,Dzaleka,Post-emergency,46726,779,6,NA,15,8,37,153
2020-08,Sub-Saharan Africa,Namibia,Osire,Post-emergency,5679,10,27,0,28,10,64,111
2020-08,Sub-Saharan Africa,Niger,Abala,Post-emergency,15464,231,8,NA,69,21,1,15464
2020-08,Sub-Saharan Africa,Niger,Ayerou,Post-emergency,10721,1340,10,NA,105,105,4,10721
2020-08,Sub-Saharan Africa,Niger,Dandaji Makao,Post-emergency,3411,341,3,NA,68,23,NA,3411
2020-08,Sub-Saharan Africa,Niger,Garin Kaka,Post-emergency,3003,188,8,NA,56,42,NA,3003
2020-08,Sub-Saharan Africa,Niger,Ouallam,Post-emergency,5454,227,9,NA,227,147,NA,5454
2020-08,Sub-Saharan Africa,Republic of Congo,Gamboma,Post-emergency,2787,122,17,83,12,13,25,232
2020-08,Sub-Saharan Africa,Rwanda,Bugessera Transit Site,Post-emergency,258,8,81,100,9,5,NA,129
2020-08,Sub-Saharan Africa,Rwanda,Gatore,Post-emergency,326,54,42,0,27,20,3,54
2020-08,Sub-Saharan Africa,Rwanda,Gihembe,Post-emergency,12296,113,20,100,74,20,NA,117
2020-08,Sub-Saharan Africa,Rwanda,Kigeme,Post-emergency,21317,88,16,NA,78,36,NA,968
2020-08,Sub-Saharan Africa,Rwanda,Kijote,Post-emergency,72,6,27,NA,3,2,95,10
2020-08,Sub-Saharan Africa,Rwanda,Kiziba,Post-emergency,17080,52,21,100,123,29,NA,102
2020-08,Sub-Saharan Africa,Rwanda,Mahama,Post-emergency,59903,75,22,NA,16,17,NA,507
2020-08,Sub-Saharan Africa,Rwanda,Mugombwa,Post-emergency,10776,93,29,100,52,24,NA,898
2020-08,Sub-Saharan Africa,Rwanda,Nyabiheke,Post-emergency,14346,102,12,50,125,20,NA,183
2020-08,Sub-Saharan Africa,Rwanda,Nyanza Reception Center,Post-emergency,0,0,NA,NA,0,0,NA,0
2020-08,Sub-Saharan Africa,South Sudan,Ajoung Thok,Post-emergency,41867,436,20,79,7,7,66,337
2020-08,Sub-Saharan Africa,South Sudan,Doro,Post-emergency,63417,87,19,NA,NA,24,19,289
2020-08,Sub-Saharan Africa,South Sudan,Gendrassa,Post-emergency,18601,108,17,NA,NA,16,30,290
2020-08,Sub-Saharan Africa,South Sudan,Kaya,Post-emergency,24513,70,28,NA,NA,12,17,194
2020-08,Sub-Saharan Africa,South Sudan,Pamir,Post-emergency,36055,508,17,85,11,10,41,522
2020-08,Sub-Saharan Africa,South Sudan,Yusuf Batil,Post-emergency,47741,91,18,NA,NA,15,33,218
2020-08,Northern Africa,Sudan,Al Jameya,Post-emergency,10248,85,19,NA,NA,5,98,683
2020-08,Northern Africa,Sudan,Al Kashafa,Post-emergency,12994,112,11,NA,NA,26,16,448
2020-08,Northern Africa,Sudan,Al Redis 1,Post-emergency,11528,127,15,NA,NA,18,22,461
2020-08,Northern Africa,Sudan,Al Redis 2,Post-emergency,25986,107,16,NA,NA,39,9,519
2020-08,Northern Africa,Sudan,Alagaya,Post-emergency,20918,140,9,NA,NA,119,NA,615
2020-08,Northern Africa,Sudan,Dabat Bosin,Post-emergency,4992,250,19,NA,NA,61,NA,832
2020-08,Northern Africa,Sudan,Jouri,Post-emergency,11276,154,11,NA,NA,20,19,433
2020-08,Northern Africa,Sudan,Khor Alwarel,Post-emergency,37953,144,9,NA,NA,69,NA,583
2020-08,Northern Africa,Sudan,Um Sangour,Post-emergency,33238,278,11,NA,NA,46,7,1107
2020-08,Sub-Saharan Africa,Tanzania,Mtendeli,Post-emergency,31630,93,28,100,27,7,52,585
2020-08,Sub-Saharan Africa,Tanzania,Nduta,Post-emergency,72300,88,32,99,NA,6,48,881
2020-08,Sub-Saharan Africa,Tanzania,Nyarugusu Burundian,Post-emergency,58932,151,33,100,NA,6,69,727
2020-08,Sub-Saharan Africa,Tanzania,Nyarugusu Congolese,Post-emergency,76928,143,24,100,NA,8,47,884
2020-08,Sub-Saharan Africa,Uganda,Adjumani,Post-emergency,214468,NA,16,NA,NA,9,100,3635
2020-08,Sub-Saharan Africa,Uganda,Imvepi,Post-emergency,NA,176,NA,NA,0,0,NA,0
2020-08,Sub-Saharan Africa,Uganda,Kyaka II,Post-emergency,123831,992,9,54,1303,10,29,485
2020-08,Sub-Saharan Africa,Uganda,Kyangwali,Post-emergency,123025,393,8,91,9,5,58,675
2020-08,Sub-Saharan Africa,Uganda,Nakivale,Post-emergency,116899,775,15,96,10,7,72,411
2020-08,Sub-Saharan Africa,Uganda,Palorinya,Post-emergency,122807,NA,21,NA,NA,6,65,420
2020-08,Sub-Saharan Africa,Uganda,Rhino Camp,Post-emergency,NA,357,NA,NA,0,0,NA,0
2020-08,Sub-Saharan Africa,Uganda,Rwamwanja,Post-emergency,72997,371,8,NA,NA,5,79,380
2020-08,Sub-Saharan Africa,Zambia,Mayukwayukwa,Post-emergency,17753,NA,19,NA,NA,15,20,887
2020-08,Sub-Saharan Africa,Zimbabwe,Tongogara,Post-emergency,14469,151,20,NA,NA,8,30,1446
2020-07,Northern Africa,Algeria,Auserd,Post-emergency,18638,61,16,67,4,5,94,1242
2020-07,Northern Africa,Algeria,Boujdour,Post-emergency,9601,NA,14,100,4,5,94,960
2020-07,Northern Africa,Algeria,Dakhla,Post-emergency,10870,49,40,100,4,5,98,724
2020-07,Northern Africa,Algeria,Layounne,Post-emergency,25503,NA,12,67,5,5,88,1700
2020-07,Northern Africa,Algeria,Smara,Post-emergency,25389,98,22,100,5,5,87,1493
2020-07,Sub-Saharan Africa,Angola,Lovua settlement,Post-emergency,6319,421,28,0,50,7,56,300
2020-07,Sub-Saharan Africa,Burkina Faso,Mentao,Post-emergency,5427,49,24,85,47,26,10,1356
2020-07,Sub-Saharan Africa,Cameroon,Borgop,Post-emergency,12133,NA,16,100,15,15,NA,303
2020-07,Sub-Saharan Africa,Cameroon,Gado,Post-emergency,25870,133,13,86,38,28,1,488
2020-07,Sub-Saharan Africa,Cameroon,Lolo,Post-emergency,12251,150,15,100,29,23,2,395
2020-07,Sub-Saharan Africa,Cameroon,Mbile,Post-emergency,13241,NA,12,NA,95,38,2,472
2020-07,Sub-Saharan Africa,Cameroon,Ngam,Post-emergency,6637,NA,17,88,15,13,1,189
2020-07,Sub-Saharan Africa,Cameroon,Ngarisingo,Post-emergency,1240,NA,17,NA,11,14,NA,413
2020-07,Sub-Saharan Africa,Cameroon,Timangolo,Post-emergency,6950,138,10,100,16,23,7,365
2020-07,Sub-Saharan Africa,Chad,Amboko,Post-emergency,9819,NA,28,NA,21,21,19,9819
2020-07,Sub-Saharan Africa,Chad,Amnabak,Post-emergency,26720,270,7,100,36,32,11,2672
2020-07,Sub-Saharan Africa,Chad,Beakoro,Post-emergency,1879,NA,22,NA,156,117,3,NA
2020-07,Sub-Saharan Africa,Chad,Bekan,Post-emergency,3093,NA,28,NA,162,107,3,NA
2020-07,Sub-Saharan Africa,Chad,Belom,Post-emergency,21667,NA,30,NA,144,24,3,10833
2020-07,Sub-Saharan Africa,Chad,Bredjing,Post-emergency,48012,121,15,98,NA,9,45,4801
2020-07,Sub-Saharan Africa,Chad,Dar Es Salam,Post-emergency,15190,94,21,89,9,13,25,421
2020-07,Sub-Saharan Africa,Chad,Dembo,Post-emergency,2928,NA,21,NA,97,65,4,2928
2020-07,Sub-Saharan Africa,Chad,Diba,Post-emergency,3838,NA,20,NA,85,72,3,NA
2020-07,Sub-Saharan Africa,Chad,Dilingala,Post-emergency,2301,NA,20,NA,40,28,9,2301
2020-07,Sub-Saharan Africa,Chad,Djabal,Post-emergency,18400,61,22,87,7,7,54,6133
2020-07,Sub-Saharan Africa,Chad,Doholo,Post-emergency,6055,NA,31,NA,15,15,22,3027
2020-07,Sub-Saharan Africa,Chad,Dosseye,Post-emergency,13882,NA,41,NA,7,8,53,4627
2020-07,Sub-Saharan Africa,Chad,Farchana,Post-emergency,30420,121,14,99,NA,9,50,6084
2020-07,Sub-Saharan Africa,Chad,Gaga,Post-emergency,25987,101,14,98,NA,10,46,5197
2020-07,Sub-Saharan Africa,Chad,Gon,Post-emergency,2490,NA,31,NA,75,55,5,2490
2020-07,Sub-Saharan Africa,Chad,Gondje,Post-emergency,7980,NA,39,NA,47,42,9,7980
2020-07,Sub-Saharan Africa,Chad,Goz Amer,Post-emergency,30149,NA,19,NA,7,14,25,7537
2020-07,Sub-Saharan Africa,Chad,Iridimi,Post-emergency,22860,369,11,100,16,15,28,2286
2020-07,Sub-Saharan Africa,Chad,Kerfi,Post-emergency,1536,NA,32,NA,6,8,65,1536
2020-07,Sub-Saharan Africa,Chad,Kounoungou,Post-emergency,22341,85,14,100,19,18,22,2234
2020-07,Sub-Saharan Africa,Chad,Mile,Post-emergency,23227,108,16,100,18,17,23,2322
2020-07,Sub-Saharan Africa,Chad,Moyo,Post-emergency,8040,NA,42,NA,44,36,8,4020
2020-07,Sub-Saharan Africa,Chad,Oure Cassoni,Post-emergency,33927,209,11,100,12,11,31,3392
2020-07,Sub-Saharan Africa,Chad,Silambi,Post-emergency,646,NA,49,NA,28,21,13,646
2020-07,Sub-Saharan Africa,Chad,Touloum,Post-emergency,29798,106,11,100,24,52,7,2979
2020-07,Sub-Saharan Africa,Chad,Treguine,Post-emergency,25753,62,16,98,NA,8,51,4292
2020-07,Sub-Saharan Africa,Democratic Republic of the Congo,Bili,Post-emergency,9843,0,17,100,15,11,39,1640
2020-07,Sub-Saharan Africa,Democratic Republic of the Congo,Boyabu,Post-emergency,15340,NA,21,100,32,21,17,2556
2020-07,Sub-Saharan Africa,Democratic Republic of the Congo,Inke,Post-emergency,18578,NA,17,40,61,33,12,3096
2020-07,Sub-Saharan Africa,Democratic Republic of the Congo,Mole,Post-emergency,15615,0,10,100,32,24,16,2602
2020-07,Sub-Saharan Africa,Ethiopia,Bokolmanyo,Post-emergency,26826,104,21,100,41,36,15,160
2020-07,Sub-Saharan Africa,Ethiopia,Buramino,Post-emergency,33515,126,15,100,58,34,16,237
2020-07,Sub-Saharan Africa,Ethiopia,Dollo Ado Transit Centre,Emergency,0,NA,NA,NA,0,NA,NA,NA
2020-07,Sub-Saharan Africa,Ethiopia,Fugnido,Post-emergency,43431,74,16,100,39,12,41,987
2020-07,Sub-Saharan Africa,Ethiopia,Fugnido 2,Post-emergency,9344,48,21,100,18,12,40,1038
2020-07,Sub-Saharan Africa,Ethiopia,Hilaweyn,Post-emergency,35880,115,18,100,60,45,13,358
2020-07,Sub-Saharan Africa,Ethiopia,Jewi,Post-emergency,58948,129,16,100,29,17,32,982
2020-07,Sub-Saharan Africa,Ethiopia,Kobe,Post-emergency,30857,111,25,100,36,20,19,200
2020-07,Sub-Saharan Africa,Ethiopia,Kule,Post-emergency,45653,141,18,100,91,17,29,530
2020-07,Sub-Saharan Africa,Ethiopia,Melkadida,Post-emergency,34730,85,19,100,48,24,15,224
2020-07,Sub-Saharan Africa,Ethiopia,Nguenyyiel,Post-emergency,83601,139,17,100,15,15,31,1019
2020-07,Sub-Saharan Africa,Ethiopia,Okugo,Post-emergency,11811,96,21,100,NA,13,19,536
2020-07,Sub-Saharan Africa,Ethiopia,Tierkidi,Post-emergency,64898,208,15,100,272,27,17,1063
2020-07,Sub-Saharan Africa,Ghana,Ampain,Post-emergency,3262,39,22,0,34,23,NA,191
2020-07,Sub-Saharan Africa,Ghana,Egyeikrom,Post-emergency,1412,78,57,NA,13,13,NA,108
2020-07,Sub-Saharan Africa,Ghana,Fetentaa,Post-emergency,965,62,17,25,27,10,2,96
2020-07,Sub-Saharan Africa,Ghana,Krisan,Post-emergency,669,71,22,67,1,10,NA,95
2020-07,Western Asia,Iraq,Arbat,Post-emergency,9001,4,114,100,4,4,91,NA
2020-07,Western Asia,Iraq,Basirma,Post-emergency,2554,6,83,100,5,5,100,851
2020-07,Western Asia,Iraq,Kawergosk,Post-emergency,7725,5,219,100,5,5,100,965
2020-07,Western Asia,Iraq,Qushtapa,Post-emergency,8239,5,104,100,5,5,100,1029
2020-07,Sub-Saharan Africa,Kenya,Dagahaley,Post-emergency,78257,93,31,99,NA,7,77,1863
2020-07,Sub-Saharan Africa,Kenya,Hagadera,Post-emergency,81951,98,30,99,NA,5,88,1951
2020-07,Sub-Saharan Africa,Kenya,Ifo,Post-emergency,74417,65,36,99,NA,7,74,1771
2020-07,Sub-Saharan Africa,Malawi,Dzaleka,Post-emergency,46431,774,6,NA,15,8,37,162
2020-07,Sub-Saharan Africa,Mozambique,Maratane,Post-emergency,9538,NA,13,NA,NA,NA,NA,NA
2020-07,Sub-Saharan Africa,Niger,Abala,Post-emergency,15772,235,9,NA,70,22,1,15772
2020-07,Sub-Saharan Africa,Niger,Ayerou,Post-emergency,10706,1338,10,NA,104,105,4,10706
2020-07,Sub-Saharan Africa,Niger,Dandaji Makao,Post-emergency,3398,340,4,NA,67,23,NA,3398
2020-07,Sub-Saharan Africa,Niger,Garin Kaka,Post-emergency,3003,188,9,NA,56,42,NA,3003
2020-07,Sub-Saharan Africa,Niger,Ouallam,Post-emergency,5411,225,9,NA,225,146,NA,5411
2020-07,Sub-Saharan Africa,Niger,Sayam Forage,Post-emergency,17095,247,13,96,NA,23,14,2849
2020-07,Sub-Saharan Africa,Nigeria,Adagom,Post-emergency,14419,24,13,75,29,30,8,720
2020-07,Sub-Saharan Africa,Republic of Congo,Gamboma,Post-emergency,2534,115,19,93,11,11,28,211
2020-07,Sub-Saharan Africa,Rwanda,Bugessera Transit Site,Post-emergency,258,8,62,100,9,5,NA,129
2020-07,Sub-Saharan Africa,Rwanda,Gatore,Post-emergency,326,54,46,100,27,27,NA,54
2020-07,Sub-Saharan Africa,Rwanda,Gihembe,Post-emergency,12208,113,18,100,73,14,10,116
2020-07,Sub-Saharan Africa,Rwanda,Kigeme,Post-emergency,21310,89,16,NA,78,36,NA,968
2020-07,Sub-Saharan Africa,Rwanda,Kijote,Emergency,73,6,27,NA,3,3,95,10
2020-07,Sub-Saharan Africa,Rwanda,Kiziba,Post-emergency,17080,52,21,100,123,29,NA,102
2020-07,Sub-Saharan Africa,Rwanda,Mahama,Post-emergency,60381,81,20,100,16,17,NA,511
2020-07,Sub-Saharan Africa,Rwanda,Mugombwa,Post-emergency,10776,93,29,100,52,24,NA,898
2020-07,Sub-Saharan Africa,Rwanda,Nyabiheke,Post-emergency,14435,103,11,50,141,21,NA,185
2020-07,Sub-Saharan Africa,Rwanda,Nyanza Reception Center,Post-emergency,0,0,NA,NA,0,0,NA,0
2020-07,Sub-Saharan Africa,South Sudan,Ajoung Thok,Post-emergency,41867,76,25,80,NA,7,66,337
2020-07,Sub-Saharan Africa,South Sudan,Doro,Post-emergency,63417,87,19,NA,NA,24,19,289
2020-07,Sub-Saharan Africa,South Sudan,Gendrassa,Post-emergency,17996,108,24,0,NA,15,30,281
2020-07,Sub-Saharan Africa,South Sudan,Pamir,Post-emergency,36055,82,17,80,NA,10,41,522
2020-07,Sub-Saharan Africa,South Sudan,Yusuf Batil,Post-emergency,47224,91,25,0,NA,15,33,215
2020-07,Northern Africa,Sudan,Al Jameya,Post-emergency,10248,85,20,NA,NA,5,98,683
2020-07,Northern Africa,Sudan,Al Kashafa,Post-emergency,12994,112,14,NA,NA,26,16,448
2020-07,Northern Africa,Sudan,Al Redis 1,Post-emergency,11528,127,16,NA,NA,18,23,461
2020-07,Northern Africa,Sudan,Al Redis 2,Post-emergency,25986,107,15,NA,NA,39,9,519
2020-07,Northern Africa,Sudan,Alagaya,Post-emergency,20918,140,9,NA,NA,119,NA,615
2020-07,Northern Africa,Sudan,Dabat Bosin,Post-emergency,4992,250,19,NA,NA,61,NA,832
2020-07,Northern Africa,Sudan,Jouri,Post-emergency,11276,154,12,NA,NA,20,19,433
2020-07,Northern Africa,Sudan,Khor Alwarel,Post-emergency,37953,144,10,NA,NA,69,NA,583
2020-07,Northern Africa,Sudan,Um Sangour,Post-emergency,33238,278,9,NA,NA,46,7,1107
2020-07,Sub-Saharan Africa,Tanzania,Mtendeli,Post-emergency,32241,95,30,100,27,7,49,597
2020-07,Sub-Saharan Africa,Tanzania,Nduta,Post-emergency,73033,93,31,99,NA,6,44,890
2020-07,Sub-Saharan Africa,Tanzania,Nyarugusu Burundian,Post-emergency,59600,153,33,100,NA,7,59,735
2020-07,Sub-Saharan Africa,Tanzania,Nyarugusu Congolese,Post-emergency,76593,142,25,100,NA,8,46,880
2020-07,Sub-Saharan Africa,Uganda,Adjumani,Post-emergency,214470,NA,16,NA,NA,1,100,363
2020-07,Sub-Saharan Africa,Uganda,Imvepi,Post-emergency,NA,176,NA,NA,0,0,NA,0
2020-07,Sub-Saharan Africa,Uganda,Kyangwali,Post-emergency,123119,393,7,91,9,5,58,676
2020-07,Sub-Saharan Africa,Uganda,Nakivale,Post-emergency,116899,775,14,NA,9,6,82,411
2020-07,Sub-Saharan Africa,Uganda,Oruchinga,Post-emergency,7909,608,23,77,6,5,85,105
2020-07,Sub-Saharan Africa,Uganda,Rwamwanja,Post-emergency,72997,250,8,96,NA,5,79,380
2020-07,Sub-Saharan Africa,Zambia,Mantapala,Post-emergency,14538,52,23,NA,4,4,82,484
2020-07,Sub-Saharan Africa,Zimbabwe,Tongogara,Post-emergency,14469,151,20,NA,NA,8,30,1446
2020-06,Northern Africa,Algeria,Auserd,Post-emergency,18638,61,16,100,4,5,94,642
2020-06,Northern Africa,Algeria,Boujdour,Post-emergency,9601,NA,13,100,4,5,94,331
2020-06,Northern Africa,Algeria,Dakhla,Post-emergency,10870,49,31,100,4,5,98,724
2020-06,Northern Africa,Algeria,Layounne,Post-emergency,25503,NA,11,100,5,5,88,1700
2020-06,Northern Africa,Algeria,Smara,Post-emergency,25389,98,23,100,5,5,87,1493
2020-06,Sub-Saharan Africa,Angola,Lovua settlement,Post-emergency,6268,369,29,0,50,7,56,149
2020-06,Sub-Saharan Africa,Burkina Faso,Mentao,Post-emergency,5398,49,25,100,46,25,10,1349
2020-06,Sub-Saharan Africa,Cameroon,Borgop,Post-emergency,12133,NA,16,100,14,15,NA,303
2020-06,Sub-Saharan Africa,Cameroon,Gado,Post-emergency,25870,133,13,74,38,28,1,488
2020-06,Sub-Saharan Africa,Cameroon,Lolo,Post-emergency,12251,150,16,100,26,23,2,395
2020-06,Sub-Saharan Africa,Cameroon,Mbile,Post-emergency,13241,NA,12,NA,103,39,1,472
2020-06,Sub-Saharan Africa,Cameroon,Minawao,Post-emergency,67291,1220,15,100,26,24,16,841
2020-06,Sub-Saharan Africa,Cameroon,Ngam,Post-emergency,6637,NA,17,88,15,13,1,189
2020-06,Sub-Saharan Africa,Cameroon,Ngarisingo,Post-emergency,1240,NA,17,NA,11,15,NA,413
2020-06,Sub-Saharan Africa,Cameroon,Timangolo,Post-emergency,6950,138,10,100,16,23,6,365
2020-06,Sub-Saharan Africa,Chad,Amboko,Post-emergency,9819,NA,27,NA,19,18,21,9819
2020-06,Sub-Saharan Africa,Chad,Amnabak,Post-emergency,26720,270,7,100,36,32,11,2672
2020-06,Sub-Saharan Africa,Chad,Beakoro,Post-emergency,227,NA,49,NA,15,13,27,NA
2020-06,Sub-Saharan Africa,Chad,Bekan,Post-emergency,3093,NA,60,NA,81,70,6,NA
2020-06,Sub-Saharan Africa,Chad,Belom,Post-emergency,21667,NA,31,NA,144,24,3,10833
2020-06,Sub-Saharan Africa,Chad,Bredjing,Post-emergency,48012,NA,15,99,NA,9,45,4801
2020-06,Sub-Saharan Africa,Chad,Dar Es Salam,Post-emergency,12598,69,20,94,8,11,31,349
2020-06,Sub-Saharan Africa,Chad,Dembo,Post-emergency,2928,NA,5,NA,104,68,4,2928
2020-06,Sub-Saharan Africa,Chad,Diba,Post-emergency,3838,NA,24,NA,85,72,3,NA
2020-06,Sub-Saharan Africa,Chad,Dilingala,Post-emergency,2301,NA,33,NA,44,30,8,2301
2020-06,Sub-Saharan Africa,Chad,Djabal,Post-emergency,23407,91,19,87,9,8,54,7802
